央视,#genre#
大湾区卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225748/index.m3u8?servicetype=3&IASHttpSessionId=OTT
深圳卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225951/index.m3u8?servicetype=3&IASHttpSessionId=OTT
深圳卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225725/index.m3u8?servicetype=3&IASHttpSessionId=OTT
山东卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221226010/index.m3u8?servicetype=3&IASHttpSessionId=OTT
山东卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225672/index.m3u8?servicetype=3&IASHttpSessionId=OTT
湖北卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225954/index.m3u8?servicetype=3&IASHttpSessionId=OTT
湖北卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225721/index.m3u8?servicetype=3&IASHttpSessionId=OTT
安徽卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225886/index.m3u8?servicetype=3&IASHttpSessionId=OTT
安徽卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225701/index.m3u8?servicetype=3&IASHttpSessionId=OTT
东南卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225904/index.m3u8?servicetype=3&IASHttpSessionId=OTT
江西卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225957/index.m3u8?servicetype=3&IASHttpSessionId=OTT
四川卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225757/index.m3u8?servicetype=3&IASHttpSessionId=OTT
贵州卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225770/index.m3u8?servicetype=3&IASHttpSessionId=OTT
重庆卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225898/index.m3u8?servicetype=3&IASHttpSessionId=OTT
重庆卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225745/index.m3u8?servicetype=3&IASHttpSessionId=OTT
海南卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225752/index.m3u8?servicetype=3&IASHttpSessionId=OTT
河北卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225773/index.m3u8?servicetype=3&IASHttpSessionId=OTT
河南卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225806/index.m3u8?servicetype=3&IASHttpSessionId=OTT
辽宁卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221226007/index.m3u8?servicetype=3&IASHttpSessionId=OTT
辽宁卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225779/index.m3u8?servicetype=3&IASHttpSessionId=OTT
黑龙江卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221226019/index.m3u8?servicetype=3&IASHttpSessionId=OTT
黑龙江卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225734/index.m3u8?servicetype=3&IASHttpSessionId=OTT
甘肃卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225764/index.m3u8?servicetype=3&IASHttpSessionId=OTT
青海卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225705/index.m3u8?servicetype=3&IASHttpSessionId=OTT
山西卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225785/index.m3u8?servicetype=3&IASHttpSessionId=OTT
云南卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225794/index.m3u8?servicetype=3&IASHttpSessionId=OTT
陕西卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225754/index.m3u8?servicetype=3&IASHttpSessionId=OTT
吉林卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225678/index.m3u8?servicetype=3&IASHttpSessionId=OTT
宁夏卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225782/index.m3u8?servicetype=3&IASHttpSessionId=OTT
内蒙古卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225751/index.m3u8?servicetype=3&IASHttpSessionId=OTT
新疆卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225788/index.m3u8?servicetype=3&IASHttpSessionId=OTT
西藏卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225800/index.m3u8?servicetype=3&IASHttpSessionId=OTT
广西卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225767/index.m3u8?servicetype=3&IASHttpSessionId=OTT
西藏卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225828/index.m3u8?servicetype=3&IASHttpSessionId=OTT
厦门卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225823/index.m3u8?servicetype=3&IASHttpSessionId=OTT
兵团卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225795/index.m3u8?servicetype=3&IASHttpSessionId=OTT
康巴卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221226270/index.m3u8?servicetype=3&IASHttpSessionId=OTT
延边卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221226273/index.m3u8?servicetype=3&IASHttpSessionId=OTT
安多卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221226271/index.m3u8?servicetype=3&IASHttpSessionId=OTT
珠江,http://gxyd.484947.xyz/PLTV/77777777/224/3221225717/index.m3u8?servicetype=3&IASHttpSessionId=OTT

数字,#genre#
柳州科教,http://gxyd.484947.xyz/PLTV/77777777/224/3221226287/index.m3u8?servicetype=3&IASHttpSessionId=OTT
河池科教生活,http://gxyd.484947.xyz/PLTV/77777777/224/3221226305/index.m3u8?servicetype=3&IASHttpSessionId=OTT
北海经济科教,http://gxyd.484947.xyz/PLTV/77777777/224/3221226308/index.m3u8?servicetype=3&IASHttpSessionId=OTT
梧州教育生活,http://gxyd.484947.xyz/PLTV/77777777/224/3221226316/index.m3u8?servicetype=3&IASHttpSessionId=OTT
桂林科教旅游,http://gxyd.484947.xyz/PLTV/77777777/224/3221226293/index.m3u8?servicetype=3&IASHttpSessionId=OTT
贵港科教生活,http://gxyd.484947.xyz/PLTV/77777777/224/3221226303/index.m3u8?servicetype=3&IASHttpSessionId=OTT
金鹰纪实,http://gxyd.484947.xyz/PLTV/77777777/224/3221225699/index.m3u8?servicetype=3&IASHttpSessionId=OTT
金鹰卡通,http://gxyd.484947.xyz/PLTV/77777777/224/3221225702/index.m3u8?servicetype=3&IASHttpSessionId=OTT
嘉佳卡通,http://gxyd.484947.xyz/PLTV/77777777/224/3221225797/index.m3u8?servicetype=3&IASHttpSessionId=OTT
炫动卡通,http://gxyd.484947.xyz/PLTV/77777777/224/3221225711/index.m3u8?servicetype=3&IASHttpSessionId=OTT
卡酷少儿,http://gxyd.484947.xyz/PLTV/77777777/224/3221225730/index.m3u8?servicetype=3&IASHttpSessionId=OTT
优漫卡通,http://gxyd.484947.xyz/PLTV/77777777/224/3221225791/index.m3u8?servicetype=3&IASHttpSessionId=OTT
中国教育1台,http://gxyd.484947.xyz/PLTV/77777777/224/3221225776/index.m3u8?servicetype=3&IASHttpSessionId=OTT
中国教育2套,http://gxyd.484947.xyz/PLTV/77777777/224/3221225881/index.m3u8?servicetype=3&IASHttpSessionId=OTT
中国教育4套,http://gxyd.484947.xyz/PLTV/77777777/224/3221225723/index.m3u8?servicetype=3&IASHttpSessionId=OTT
山东教育,http://gxyd.484947.xyz/PLTV/77777777/224/3221225708/index.m3u8?servicetype=3&IASHttpSessionId=OTT
影视,#genre#
南宁影视娱乐,http://gxyd.484947.xyz/PLTV/77777777/224/3221226291/index.m3u8?servicetype=3&IASHttpSessionId=OTT
钦州公共影视,http://gxyd.484947.xyz/PLTV/77777777/224/3221226325/index.m3u8?servicetype=3&IASHttpSessionId=OTT
广西,#genre#
广西综艺旅游,http://gxyd.484947.xyz/PLTV/77777777/224/3221226292/index.m3u8?servicetype=3&IASHttpSessionId=OTT
广西都市,http://gxyd.484947.xyz/PLTV/77777777/224/3221226295/index.m3u8?servicetype=3&IASHttpSessionId=OTT
广西新闻,http://gxyd.484947.xyz/PLTV/77777777/224/3221226285/index.m3u8?servicetype=3&IASHttpSessionId=OTT
广西影视,http://gxyd.484947.xyz/PLTV/77777777/224/3221226298/index.m3u8?servicetype=3&IASHttpSessionId=OTT
北京,#genre#
北京纪实,http://gxyd.484947.xyz/PLTV/77777777/224/3221225995/index.m3u8?servicetype=3&IASHttpSessionId=OTT
NewTV,#genre#
精品萌宠,http://gxyd.484947.xyz/PLTV/77777777/224/3221225979/index.m3u8?servicetype=3&IASHttpSessionId=OTT
黑莓电影,http://gxyd.484947.xyz/PLTV/77777777/224/3221225740/index.m3u8?servicetype=3&IASHttpSessionId=OTT
黑莓动画,http://gxyd.484947.xyz/PLTV/77777777/224/3221225710/index.m3u8?servicetype=3&IASHttpSessionId=OTT
哒啵赛事,http://gxyd.484947.xyz/PLTV/77777777/224/3221225760/index.m3u8?servicetype=3&IASHttpSessionId=OTT
哒啵电竞,http://gxyd.484947.xyz/PLTV/77777777/224/3221225880/index.m3u8?servicetype=3&IASHttpSessionId=OTT
NewTV古装剧场,http://gxyd.484947.xyz/PLTV/77777777/224/3221225706/index.m3u8?servicetype=3&IASHttpSessionId=OTT
NewTV动作电影,http://gxyd.484947.xyz/PLTV/77777777/224/3221225703/index.m3u8?servicetype=3&IASHttpSessionId=OTT
NewTV军旅剧场,http://gxyd.484947.xyz/PLTV/77777777/224/3221225727/index.m3u8?servicetype=3&IASHttpSessionId=OTT
NewTV家庭剧场,http://gxyd.484947.xyz/PLTV/77777777/224/3221225743/index.m3u8?servicetype=3&IASHttpSessionId=OTT
NewTV惊悚悬疑,http://gxyd.484947.xyz/PLTV/77777777/224/3221225746/index.m3u8?servicetype=3&IASHttpSessionId=OTT
NewTV热播精选,http://gxyd.484947.xyz/PLTV/77777777/224/3221225763/index.m3u8?servicetype=3&IASHttpSessionId=OTT
NewTV精品综合,http://gxyd.484947.xyz/PLTV/77777777/224/3221225733/index.m3u8?servicetype=3&IASHttpSessionId=OTT
NewTV爱情喜剧,http://gxyd.484947.xyz/PLTV/77777777/224/3221225698/index.m3u8?servicetype=3&IASHttpSessionId=OTT
NewTV精品大剧,http://gxyd.484947.xyz/PLTV/77777777/224/3221225737/index.m3u8?servicetype=3&IASHttpSessionId=OTT
NewTV中国功夫,http://gxyd.484947.xyz/PLTV/77777777/224/3221225690/index.m3u8?servicetype=3&IASHttpSessionId=OTT
NewTV金牌综艺,http://gxyd.484947.xyz/PLTV/77777777/224/3221225755/index.m3u8?servicetype=3&IASHttpSessionId=OTT
NewTV军事评论,http://gxyd.484947.xyz/PLTV/77777777/224/3221225749/index.m3u8?servicetype=3&IASHttpSessionId=OTT
NewTV农业致富,http://gxyd.484947.xyz/PLTV/77777777/224/3221225687/index.m3u8?servicetype=3&IASHttpSessionId=OTT
NewTV精品纪录,http://gxyd.484947.xyz/PLTV/77777777/224/3221225681/index.m3u8?servicetype=3&IASHttpSessionId=OTT
NewTV怡伴健康,http://gxyd.484947.xyz/PLTV/77777777/224/3221225684/index.m3u8?servicetype=3&IASHttpSessionId=OTT
NewTV精品体育,http://gxyd.484947.xyz/PLTV/77777777/224/3221225724/index.m3u8?servicetype=3&IASHttpSessionId=OTT
NewTV潮妈辣婆,http://gxyd.484947.xyz/PLTV/77777777/224/3221225709/index.m3u8?servicetype=3&IASHttpSessionId=OTT
NewTV炫舞未来,http://gxyd.484947.xyz/PLTV/77777777/224/3221225973/index.m3u8?servicetype=3&IASHttpSessionId=OTT
咪咕,#genre#
睛彩竞技,http://gxyd.484947.xyz/PLTV/77777777/224/3221225972/index.m3u8?servicetype=3&IASHttpSessionId=OTT
睛彩篮球,http://gxyd.484947.xyz/PLTV/77777777/224/3221225961/index.m3u8?servicetype=3&IASHttpSessionId=OTT
睛彩青少,http://gxyd.484947.xyz/PLTV/77777777/224/3221226055/index.m3u8?servicetype=3&IASHttpSessionId=OTT
睛彩广场舞,http://gxyd.484947.xyz/PLTV/77777777/224/3221226326/index.m3u8?servicetype=3&IASHttpSessionId=OTT

其他,#genre#
纯享4K,http://gxyd.484947.xyz/PLTV/77777777/224/3221225726/index.m3u8?servicetype=3&IASHttpSessionId=OTT
柳州新闻综合,http://gxyd.484947.xyz/PLTV/77777777/224/3221226304/index.m3u8?servicetype=3&IASHttpSessionId=OTT
贺州综合,http://gxyd.484947.xyz/PLTV/77777777/224/3221226296/index.m3u8?servicetype=3&IASHttpSessionId=OTT
河池新闻综合,http://gxyd.484947.xyz/PLTV/77777777/224/3221226302/index.m3u8?servicetype=3&IASHttpSessionId=OTT
玉林公共,http://gxyd.484947.xyz/PLTV/77777777/224/3221226319/index.m3u8?servicetype=3&IASHttpSessionId=OTT
玉林新闻综合,http://gxyd.484947.xyz/PLTV/77777777/224/3221226299/index.m3u8?servicetype=3&IASHttpSessionId=OTT
南宁新闻综合,http://gxyd.484947.xyz/PLTV/77777777/224/3221226281/index.m3u8?servicetype=3&IASHttpSessionId=OTT
南宁文旅生活,http://gxyd.484947.xyz/PLTV/77777777/224/3221226288/index.m3u8?servicetype=3&IASHttpSessionId=OTT
南宁公共,http://gxyd.484947.xyz/PLTV/77777777/224/3221226301/index.m3u8?servicetype=3&IASHttpSessionId=OTT
北海新闻,http://gxyd.484947.xyz/PLTV/77777777/224/3221226309/index.m3u8?servicetype=3&IASHttpSessionId=OTT
百色综合,http://gxyd.484947.xyz/PLTV/77777777/224/3221226322/index.m3u8?servicetype=3&IASHttpSessionId=OTT
来宾电视台综合,http://gxyd.484947.xyz/PLTV/77777777/224/3221226290/index.m3u8?servicetype=3&IASHttpSessionId=OTT
梧州新闻综合,http://gxyd.484947.xyz/PLTV/77777777/224/3221226313/index.m3u8?servicetype=3&IASHttpSessionId=OTT
防城港新闻综合,http://gxyd.484947.xyz/PLTV/77777777/224/3221226312/index.m3u8?servicetype=3&IASHttpSessionId=OTT
防城港公共,http://gxyd.484947.xyz/PLTV/77777777/224/3221226328/index.m3u8?servicetype=3&IASHttpSessionId=OTT
崇左综合,http://gxyd.484947.xyz/PLTV/77777777/224/3221226314/index.m3u8?servicetype=3&IASHttpSessionId=OTT
桂林新闻综合,http://gxyd.484947.xyz/PLTV/77777777/224/3221226294/index.m3u8?servicetype=3&IASHttpSessionId=OTT
桂林公共频道,http://gxyd.484947.xyz/PLTV/77777777/224/3221226310/index.m3u8?servicetype=3&IASHttpSessionId=OTT
贵港新闻综合,http://gxyd.484947.xyz/PLTV/77777777/224/3221226300/index.m3u8?servicetype=3&IASHttpSessionId=OTT
钦州新闻综合,http://gxyd.484947.xyz/PLTV/77777777/224/3221226306/index.m3u8?servicetype=3&IASHttpSessionId=OTT
